book_id,rating_tier,taxonomy_main_group,taxonomy_main_name,abs_share_subgroup,within_group_share,group_sum,mapping_confidence,modeled_mass,other_share,paratext_share,noise_share,unmapped_share
45156972,middle,Relationship Trajectory (Main Couple),"Conflict, Distance & Breakup Threats",0.1201494199328391,0.31609322968791626,0.24328989368687295,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,Relationship Trajectory (Main Couple),"Meeting, First Impressions & Setup",1.61058875181926e-05,4.237192327238478e-05,0.24328989368687295,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,Relationship Trajectory (Main Couple),"Reconciliation, Commitments & HEA",0.0071483168317603134,0.018806037977100853,0.24328989368687295,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,Relationship Trajectory (Main Couple),"Secrets, Misunderstandings & Hidden Information",0.062239328791361875,0.16374136855813956,0.24328989368687295,medium,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,"Sexuality, Attraction & Intimacy",Attraction & Sexual Tension,0.038740768410517434,0.21805389992418922,0.1137160998509157,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,"Sexuality, Attraction & Intimacy",Explicit Sexual Acts,0.06194976457394922,0.3486866244260585,0.1137160998509157,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,"Sexuality, Attraction & Intimacy",Kissing & Non-Explicit Affection,0.07697548639875205,0.43325947564975226,0.1137160998509157,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,Social World Outside Couple,"Community, Norms & Social Events",0.004297931029951698,0.06272733583901657,0.04385510786671523,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,Social World Outside Couple,Family & Kinship,0.03374196705545288,0.49245641323849093,0.04385510786671523,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,Social World Outside Couple,Friends & Social Circles,0.03047777403416235,0.4448162509224925,0.04385510786671523,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,"Spaces, Time, Activities & Objects",Domestic Spaces & Routines,0.05316791986591485,0.7142038663576842,0.04764804174391433,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,"Spaces, Time, Activities & Objects",Public & Leisure Spaces,0.017807235853357126,0.23920433087629883,0.04764804174391433,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,"Spaces, Time, Activities & Objects","Time, Seasons & Temporal Framing",0.0034684623712628944,0.04659180276601698,0.04764804174391433,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,"Work, Wealth, Status & Institutions",Hero's Elite Work & Business World,0.045550469397065696,0.6642622215014979,0.043890536272823306,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,"Work, Wealth, Status & Institutions",Heroine's Work & Professional Identity,0.007569183549939292,0.11038135822501889,0.043890536272823306,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,"Work, Wealth, Status & Institutions","Law, Medicine, Education & Formal Institutions",0.0037918461100996744,0.05529646903811884,0.043890536272823306,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,"Work, Wealth, Status & Institutions","Money, Housing & Economic Security",0.003917740205630948,0.05713238187674511,0.043890536272823306,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
45156972,middle,"Work, Wealth, Status & Institutions",Shared Workplaces & Professional Interaction,0.00774378494764842,0.11292756935861925,0.043890536272823306,high,0.6400554267253238,0.3334011020321538,0.0014155679941712093,0.0006234281304806172,0.00012208547318836706
